profile,dataset_position,sample_index,scan_index,slice_index,change_extent,original_accel_dims,sampling_mode,requested_r,effective_r,phase_encode_dim,input_samples,sampled_samples,center_samples,mask_seed,method,runtime_seconds,shared_prior_fit_seconds,amortized_runtime_seconds,stage1_iterations,stage2_iterations,psnr,ssim,nmse,change_cosine,change_gain,mi_prior_ref,mi_prior_recon,mi_prior_delta,laps_psnr,laps_ssim,laps_gain,magnitude_mae,magnitude_rmse,magnitude_nrmse,magnitude_error_max,relative_data_error
paper,106,106,1,0,1,1,1D,7.0,6.645161290322581,1,115,31,16,1419719299,CG-SENSE,0.04179079597815871,0.0,0.04179079597815871,15.0,,20.940139623101118,0.6964781760474161,0.38959988951683044,0.7050930366501998,0.7275641139498507,0.48374217390817403,0.29642370275580365,-0.18731847115237038,19.977685928344727,0.6755555868148804,1.0967550043021674,0.04432645145376477,0.08974088064945515,0.6241793671582867,0.9805520176887512,0.26155850291252136
paper,106,106,1,0,1,1,1D,7.0,6.645161290322581,1,115,31,16,1419719299,Ours: magnitude-phase residual,92.56305013992824,55.62172085093334,103.68739431011491,1000.0,3000.0,15.515090509448592,0.6501541320597328,1.3587005138397217,-0.4046533015639357,-0.3434239862723775,0.48374217390817403,3.284120573563797,2.800378399655623,17.74355697631836,0.6406377553939819,0.7417023839063549,0.0893706403812938,0.16758794762697393,1.1656330797751737,1.1402506679296494,0.3125978708267212
paper,106,106,1,0,1,1,1D,7.0,6.645161290322581,1,115,31,16,1419719299,LAPS-NeRP (released),105.55248885904439,0.0,105.55248885904439,981.0,306.0,22.75437653504288,0.72737465251307,0.25656363368034363,0.7449327492628078,0.6007263324224783,0.48374217390817403,0.5380484219613826,0.05430624805320855,20.19301986694336,0.6854361891746521,1.2486032375801113,0.03478257350013867,0.07282466263535549,0.5065211251359376,0.9805520176887512,0.3122076392173767
paper,106,106,1,0,1,1,1D,7.0,6.645161290322581,1,115,31,16,1419719299,LAPS-NeRP (+scale output),105.55248885904439,0.0,105.55248885904439,981.0,306.0,20.147876897587906,0.7081384583776279,0.46756836771965027,0.5396132737420892,0.4727257423132289,0.48374217390817403,0.5372574124167033,0.053515238508529295,20.196744918823242,0.6851787567138672,1.0337655552649359,0.047763758760555365,0.0983113053656223,0.6837896834032435,0.9805520176887512,0.2635844647884369
paper,106,106,1,0,1,1,1D,9.0,8.583333333333334,1,115,24,16,845459652,Registered prior,0.0,0.0,0.0,,,19.54519046362797,0.7019967687514331,0.5371725559234619,0.14977251880879833,0.023527274642022106,0.48374217390817403,4.228668538171621,3.744926364263447,17.643131256103516,0.651246190071106,1.0474774390918915,0.0458628911516664,0.10537504784452593,0.7329204951174023,1.0618517845869064,1.2098910808563232
paper,106,106,1,0,1,1,1D,9.0,8.583333333333334,1,115,24,16,845459652,Zero-filled,0.0,0.0,0.0,,,21.654726355691555,0.7070987548963097,0.3304913640022278,0.7084182199396076,0.6900506361871631,0.48374217390817403,0.3707407300852904,-0.11300144382288363,18.668928146362305,0.6555449366569519,1.229874795835432,0.0385119273594031,0.08265345079415987,0.5748838014156542,0.9805520176887512,0.27774474024772644
paper,106,106,1,0,1,1,1D,9.0,8.583333333333334,1,115,24,16,845459652,CG-SENSE,0.04179832013323903,0.0,0.04179832013323903,15.0,,20.798225427607356,0.6895024400969568,0.4025411307811737,0.6847270695068054,0.692551462362985,0.48374217390817403,0.31767248291501504,-0.166069690993159,19.610239028930664,0.663249135017395,1.095620327937066,0.04484252200858694,0.09121915323237666,0.6344612725576739,0.9805520176887512,0.2372734546661377
paper,106,106,1,0,1,1,1D,9.0,8.583333333333334,1,115,24,16,845459652,Ours: magnitude-phase residual,92.31405920395628,55.62172085093334,103.43840337414295,1000.0,3000.0,13.815421784514466,0.6345959588649889,2.009512186050415,-0.4144602777998106,-0.5062589452075655,0.48374217390817403,3.2345919150859688,2.750849741177795,17.61097526550293,0.632530927658081,0.6440034977342585,0.11316598188343038,0.2038103424810333,1.4175725674795618,1.2117193788290024,0.2623516023159027
paper,106,106,1,0,1,1,1D,9.0,8.583333333333334,1,115,24,16,845459652,LAPS-NeRP (released),106.7434353181161,0.0,106.7434353181161,1000.0,301.0,22.754759491716214,0.7322076145063293,0.25654101371765137,0.7378146139171399,0.5819514619788874,0.48374217390817403,0.594755650754385,0.11101347684621093,20.277000427246094,0.6877615451812744,1.243642307135009,0.03423019048840668,0.07282145178730383,0.5064987925591854,0.9805520176887512,0.290415495634079
paper,106,106,1,0,1,1,1D,9.0,8.583333333333334,1,115,24,16,845459652,LAPS-NeRP (+scale output),106.7434353181161,0.0,106.7434353181161,1000.0,301.0,20.230856405819782,0.7137362323918555,0.45871949195861816,0.5335589287487668,0.45507634448124634,0.48374217390817403,0.5955688700577239,0.11182669614954982,20.284622192382812,0.6878082752227783,1.0381247363838844,0.04648372387534248,0.09737657342018308,0.6772882941819152,0.9805520176887512,0.24018660187721252
